hour,phase,price_eur_mwh
1502,annual,116.84028392280598
1503,annual,104.59062684659693
1504,annual,94.66255376927226
1505,annual,93.83429393595327
1506,annual,65.99888541098991
1507,annual,75.5232412547321
1508,annual,85.33653761206554
1509,annual,64.82331314881203
1510,annual,60.01704364080226
1511,annual,61.161453916960134
1512,annual,68.84882237546482
1513,annual,46.72647209715913
1514,annual,52.24460646108868
1515,annual,72.1531073220428
1516,annual,70.96496793376997
1517,annual,94.41561117363374
1518,annual,89.16258530986826
1519,annual,83.97230589632073
1520,annual,96.53986909419808
1521,annual,90.89977570750187
1522,annual,115.79173824421991
1523,annual,119.15468219950704
1524,annual,118.28827875069487
1525,annual,129.29278752986002
1526,annual,127.25290123461676
1527,annual,111.53407647769758
1528,annual,89.6064310891352
1529,annual,104.38680442596375
1530,annual,96.12686225701866
1531,annual,86.39454163712999
1532,annual,84.535818423415
1533,annual,61.15215222166532
1534,annual,81.77326140489802
1535,annual,55.030783615143065
1536,annual,67.29558851591445
1537,annual,48.82524875432875
1538,annual,57.878925486614044
1539,annual,82.21955083651387
1540,annual,74.21460651430081
1541,annual,90.25661458629438
1542,annual,93.19744820806157
1543,annual,98.22671120338185
1544,annual,117.21260769776913
1545,annual,110.62173793668883
1546,annual,103.036662351333
1547,annual,113.85365915136602
1548,annual,125.71133892792116
1549,annual,123.44365273787973
1550,annual,104.74610120995726
1551,annual,106.72026837863842
1552,annual,101.64803430468965
1553,annual,96.14261969846943
1554,annual,80.2944963894952
1555,annual,78.51026488027615
1556,annual,70.47292121623141
1557,annual,76.26086774080656
1558,annual,71.7940134726964
1559,annual,61.157546644925034
1560,annual,57.77996243193575
1561,annual,63.05790050654246
1562,annual,58.40291782572383
1563,annual,60.528420705965644
1564,annual,68.39451112749586
1565,annual,78.07320413405432
1566,annual,81.60849040056343
1567,annual,99.97732862448022
1568,annual,111.75400618917126
1569,annual,99.43269782811208
1570,annual,117.09807260216303
1571,annual,118.13456922544296
1572,annual,123.64835028319602
1573,annual,119.79054544274494
1574,annual,105.26824867298171
1575,annual,102.0303698436407
1576,annual,106.15166940358138
1577,annual,106.9110995099413
1578,annual,73.20278183055757
1579,annual,85.91752208423861
1580,annual,85.43325684120276
1581,annual,68.47887035365548
1582,annual,69.33713865357997
1583,annual,56.31395336304713
1584,annual,59.57259217568722
1585,annual,48.58243883476497
1586,annual,45.792013189018085
1587,annual,76.85644474410802
1588,annual,67.6475623481067
1589,annual,79.11872765679917
1590,annual,79.43598374374069
1591,annual,87.01233549830685
1592,annual,104.13682016914531
1593,annual,105.90410765241349
1594,annual,119.53205186739298
1595,annual,123.12560391041102
1596,annual,123.0943189404991
1597,annual,121.41410288600184
1598,annual,129.1304295228905
1599,annual,103.19997505313958
1600,annual,105.08804284027889
1601,annual,107.35361168713457
1602,annual,100.64384024460652
1603,annual,71.38884122207003
1604,annual,73.0286782366553
1605,annual,80.17928710124392
1606,annual,68.61139249796162
1607,annual,63.111851233068364
1608,annual,58.394165661522685
1609,annual,58.08746101466593
1610,annual,66.46063360018937
1611,annual,66.90344677352765
1612,annual,74.79501424064438
1613,annual,82.99986150484462
1614,annual,84.71107098105195
1615,annual,102.15724955312707
1616,annual,128.4496003963233
1617,annual,97.13295352998776
1618,annual,118.70850551605294
1619,annual,113.03189728872074
1620,annual,124.75486382915393
1621,annual,119.48587778429487
1622,annual,122.2112435148728
1623,annual,120.7528992566666
1624,annual,106.67501215114538
1625,annual,106.95663286938898
1626,annual,71.38126005869051
1627,annual,95.0946902392525
1628,annual,78.13614042413867
1629,annual,77.54518661936498
1630,annual,54.3958751367346
1631,annual,54.5117093674852
1632,annual,54.934191467600925
1633,annual,54.55038468993818
1634,annual,59.6485479163428
1635,annual,70.35092330984568
1636,annual,53.144922592019945
1637,annual,81.56912347041313
1638,annual,80.83294039410616
1639,annual,86.12454444321442
1640,annual,82.49776323936362
1641,annual,103.88295755349444
1642,annual,84.83650820837428
1643,annual,112.03383451415728
1644,annual,95.8298384306588
1645,annual,107.27434572518737
1646,annual,103.19602031799921
1647,annual,109.21487338483058
1648,annual,92.83744376233162
1649,annual,82.20169084304547
1650,annual,76.71386354667311
1651,annual,83.96163304671197
1652,annual,71.55706086788989
1653,annual,58.589762170220666
1654,annual,55.49242785254678
1655,annual,42.14927107995431
1656,annual,56.51648718959789
1657,annual,40.25017061141699
1658,annual,63.040379407289365
1659,annual,62.3457832306789
1660,annual,86.00430797937693
1661,annual,64.61949493522306
1662,annual,79.5873968544605
1663,annual,101.78310940793811
1664,annual,103.43981070511687
1665,annual,93.93088026218314
1666,annual,105.58311891195298
1667,annual,106.5046857439111
1668,annual,109.66434052193881
1669,annual,100.89924740471176
1670,annual,103.07681626335953
1671,annual,86.71615767260863
1672,annual,94.98968119773022
1673,annual,90.99697318792828
1674,annual,78.58933828163448
1675,annual,60.5001722403392
1676,annual,74.81694848559728
1677,annual,64.23301079469121
1678,annual,51.217886898997904
1679,annual,52.0838926982762
1680,annual,46.93710074857343
1681,annual,51.76140015993285
1682,annual,58.659203086437856
1683,annual,77.55661903347291
1684,annual,68.82642884372834
1685,annual,86.29959389238257
1686,annual,84.6359263479355
1687,annual,98.69060781071876
1688,annual,102.81129195367772
1689,annual,117.14011220716651
1690,annual,110.64472737861283
1691,annual,105.34000475948066
1692,annual,107.88686371991908
1693,annual,113.66521080795813
1694,annual,104.93073831893687
1695,annual,113.43735553186097
1696,annual,100.21631065196351
1697,annual,115.70387972411521
1698,annual,75.04073920973107
1699,annual,82.80695004743092
1700,annual,64.9188317827828
1701,annual,63.78204181217029
1702,annual,64.09304964401933
1703,annual,41.36171018316179
1704,annual,60.433878163500616
1705,annual,74.78475413871769
1706,annual,58.93100072871449
1707,annual,69.40452864804404
1708,annual,81.73864277419959
1709,annual,79.4630698759048
1710,annual,83.89158772094453
1711,annual,78.097949352498
1712,annual,108.66719498435617
1713,annual,108.84712538696164
1714,annual,106.41856053162425
1715,annual,118.52981770008999
1716,annual,113.86982637474694
1717,annual,113.28963496894424
1718,annual,119.37036059159922
1719,annual,99.04541337420207
1720,annual,111.91779151778645
1721,annual,85.12235127732478
1722,annual,83.23765796235428
1723,annual,96.15826742865339
1724,annual,82.55810732233579
1725,annual,68.1068977335635
1726,annual,55.034265391653506
1727,annual,55.3273159869252
1728,annual,58.71975463448508
1729,annual,59.45596318784424
1730,annual,61.42582256725864
1731,annual,66.67368856952959
1732,annual,71.41855124015858
1733,annual,68.83315087960378
1734,annual,84.00146618051284
1735,annual,103.21511590276991
1736,annual,92.18687773739056
1737,annual,107.83031146108169
1738,annual,107.5562828011659
1739,annual,118.00213034165645
1740,annual,115.02448666926495
1741,annual,128.93047622626892
1742,annual,118.16697946485469
1743,annual,98.85233022717823
1744,annual,108.50337621070909
1745,annual,89.70090862077863
1746,annual,83.51758114677922
1747,annual,82.87953292558086
1748,annual,69.19957275995844
1749,annual,74.06319521278674
1750,annual,55.956709512159186
1751,annual,54.20420490839655
1752,annual,52.474457710988816
1753,annual,54.222540083861325
1754,annual,70.53819519022304
1755,annual,71.54259177265969
1756,annual,86.40497649147025
1757,annual,98.10200713749211
1758,annual,79.47968860391497
1759,annual,96.05334923106763
1760,annual,93.31582232622623
1761,annual,102.71778087298398
1762,annual,108.6655268908615
1763,annual,108.24596065493955
1764,annual,109.31032667618638
1765,annual,115.5489246198837
1766,annual,103.9724396258156
1767,annual,115.67564396807117
1768,annual,95.38339656003357
1769,annual,117.96654797322046
1770,annual,84.11434925165852
1771,annual,80.53699464163448
1772,annual,62.36269538364542
1773,annual,80.1609554887984
1774,annual,70.70066819226386
1775,annual,61.12297703659054
1776,annual,46.54058800059718
1777,annual,60.02256862395862
1778,annual,52.36279790916251
1779,annual,77.80064706302417
1780,annual,78.7885662456591
1781,annual,80.31394934565998
1782,annual,67.82400308485514
1783,annual,87.2122519146371
1784,annual,107.81709744363269
1785,annual,118.23128136021538
1786,annual,122.16912899630393
1787,annual,103.55667916157412
1788,annual,119.72742684533695
1789,annual,124.4169049113692
1790,annual,100.02908597970891
1791,annual,108.46497570344425
1792,annual,104.50574757730136
1793,annual,92.67346306513545
1794,annual,72.4977135476241
1795,annual,76.94485215716826
1796,annual,69.69656494879354
1797,annual,64.91722571885526
1798,annual,56.826474873900004
1799,annual,54.793136376229924
1800,annual,50.894531635917225
1801,annual,55.67182142464589
1802,annual,52.394081889659866
1803,annual,55.84310737571225
1804,annual,65.45101420072871
1805,annual,55.856740269763534
1806,annual,82.02846291250471
1807,annual,85.19579133547745
1808,annual,92.02973010747354
1809,annual,104.98993944748554
1810,annual,85.9723435564869
1811,annual,88.50150824562618
1812,annual,107.4026126572812
1813,annual,104.23524436346977
1814,annual,102.95628334240834
1815,annual,93.60704838535027
1816,annual,97.0270112886125
1817,annual,92.66140685639007
1818,annual,82.08404024630526
1819,annual,69.13744000968832
1820,annual,47.85066679377783
1821,annual,65.2741884669533
1822,annual,64.60332532225395
1823,annual,57.28865188076004
1824,annual,43.801876015130446
1825,annual,57.149373273607715
1826,annual,61.34056719558222
1827,annual,71.2176623244264
1828,annual,57.33013604024684
1829,annual,69.03926453994933
1830,annual,83.81719184321814
1831,annual,85.28641022334382
1832,annual,82.40039461766031
1833,annual,100.24782880632091
1834,annual,105.85099440677168
1835,annual,104.62271591452335
1836,annual,106.59569485151006
1837,annual,101.8493655303895
1838,annual,113.04793282197882
1839,annual,89.72536105640587
1840,annual,86.64044933196027
1841,annual,84.91501376005877
1842,annual,84.87064765567764
1843,annual,58.871915855546135
1844,annual,53.856641435947004
1845,annual,42.44530428015599
1846,annual,54.717891333916825
1847,annual,42.8125715866133
1848,annual,52.994842172255055
1849,annual,62.38449378286
1850,annual,54.95813917260246
1851,annual,66.70829579874888
1852,annual,68.67653979038461
1853,annual,83.68358622009426
1854,annual,89.87226759118246
1855,annual,88.30034483607713
1856,annual,99.72202902519477
1857,annual,115.63439366975877
1858,annual,115.19902012796432
1859,annual,103.87332137906138
1860,annual,121.31618754176945
1861,annual,106.37213286158052
1862,annual,123.3521097256196
1863,annual,115.47723720672302
1864,annual,103.3903268597456
1865,annual,95.09367715296356
1866,annual,84.39898500417902
1867,annual,83.73486331052298
1868,annual,68.1050176967019
1869,annual,66.74259858192113
1870,annual,67.06595587102085
1871,annual,52.59901591552162
1872,annual,50.72335021778165
1873,annual,47.120193503239484
1874,annual,51.15634805516467
1875,annual,49.81252621057877
1876,annual,76.49152244983145
1877,annual,92.35963712129376
1878,annual,97.05552368546965
1879,annual,80.40878758177071
1880,annual,106.45172951015681
1881,annual,118.24294637269209
1882,annual,107.97917440533107
1883,annual,115.44224637157966
1884,annual,99.58974773126985
1885,annual,116.7645562701924
1886,annual,103.12517641576264
1887,annual,108.46317571659576
1888,annual,88.16326876019617
1889,annual,97.7603292866036
1890,annual,93.84899354112073
1891,annual,71.62288189091025
1892,annual,61.55751148642375
1893,annual,47.191504361710955
1894,annual,57.540821751572636
1895,annual,52.02236587478232
1896,annual,42.82471085029177
1897,annual,59.87924141090153
1898,annual,55.65234098062586
1899,annual,55.41377504431793
1900,annual,65.79628690395263
1901,annual,86.03873110743751
1902,annual,90.056361699118
1903,annual,91.95722901016393
1904,annual,105.18570629679503
1905,annual,97.15877393357873
1906,annual,111.47258906842562
1907,annual,115.38921958164003
1908,annual,111.4741740810864
1909,annual,117.6943076254076
1910,annual,104.97016062545377
1911,annual,110.52463524688159
1912,annual,104.64773632132655
1913,annual,69.66015845657532
1914,annual,94.75531177715716
1915,annual,53.08723427317856
1916,annual,65.30447394462723
1917,annual,72.22244698754184
1918,annual,56.71381023352353
1919,annual,44.52560350064782
1920,annual,46.06139305553738
1921,annual,64.04876073116365
1922,annual,43.45849119134848
1923,annual,72.63001492137046
1924,annual,69.37047275693244
1925,annual,67.50755555265566
1926,annual,80.14636897084922
1927,annual,84.43806617353324
1928,annual,106.74109115613898
1929,annual,111.88391546296988
1930,annual,97.03876259179555
1931,annual,110.56032738978813
1932,annual,107.90580425051654
1933,annual,124.13714408561776
1934,annual,99.99125871779255
1935,annual,118.8583258223473
1936,annual,99.54493163313525
1937,annual,83.28038565130568
1938,annual,79.39309607719653
1939,annual,70.63376747004753
1940,annual,59.61434233314672
1941,annual,64.35670099151734
1942,annual,49.007203030202845
1943,annual,38.390585090693186
1944,annual,51.35087549375032
1945,annual,40.98766290052059
1946,annual,52.390238202462385
1947,annual,55.90226071611243
1948,annual,62.41855868432919
1949,annual,92.63142072018131
1950,annual,84.83957979789227
1951,annual,94.11582668557399
1952,annual,85.17710088979734
1953,annual,100.36978562703676
1954,annual,112.09147041360096
1955,annual,105.16983074590371
1956,annual,121.65279000867959
1957,annual,103.74448936199951
1958,annual,108.07812028714746
1959,annual,100.91307757632767
1960,annual,100.70285253559103
1961,annual,87.02893803876792
1962,annual,82.22113824396821
1963,annual,74.7346751732362
1964,annual,63.513185201405314
1965,annual,67.0558347729162
1966,annual,60.31463214570196
1967,annual,54.70160090983832
1968,annual,45.12391949712487
1969,annual,55.859941099175664
1970,annual,50.29822631212724
1971,annual,54.022124770176255
1972,annual,62.905106403925544
1973,annual,82.15216541081928
1974,annual,64.84473650065091
1975,annual,88.71455552703144
1976,annual,73.9222168749157
1977,annual,96.39765452268631
1978,annual,111.55093468787022
1979,annual,105.55693167036384
1980,annual,103.93258679313888
1981,annual,97.16398772420078
1982,annual,99.19864967090882
1983,annual,92.64296673363047
1984,annual,82.7797733013697
1985,annual,80.23669545878964
1986,annual,77.15463544983206
1987,annual,62.441735398807346
1988,annual,55.617331599343075
1989,annual,45.59375557204637
1990,annual,55.310700471351865
1991,annual,53.85017495075217
1992,annual,50.037940196275606
1993,annual,56.826023274407945
1994,annual,52.504911836849445
1995,annual,59.22886104927274
1996,annual,64.11535604748397
1997,annual,67.46422226926974
1998,annual,70.93808201734628
1999,annual,99.88599178648681
2000,annual,85.06904880355539
2001,annual,88.94951804545676
2002,annual,102.03942113216416
2003,annual,103.27948927454835
2004,annual,90.94632426150083
2005,annual,110.24607998869823
2006,annual,97.81378594175663
2007,annual,85.38909097269449
2008,annual,98.19492955721445
2009,annual,87.17817543292077
2010,annual,65.06832070680015
2011,annual,82.4140051466772
2012,annual,66.95503558931301
2013,annual,56.01120462534633
2014,annual,64.52372118517786
2015,annual,50.37904160321575
2016,annual,52.887316996337475
2017,annual,48.85180588032177
2018,annual,61.7860229980932
2019,annual,65.71160190016515
2020,annual,68.22942271628742
2021,annual,69.02751941315329
2022,annual,84.15142043049832
2023,annual,90.31816266414825
2024,annual,87.44418704729613
2025,annual,92.55068622217267
2026,annual,113.61397074118105
2027,annual,91.27464986542827
2028,annual,114.7552658128598
2029,annual,108.26509192381118
2030,annual,119.55871656574217
2031,annual,100.37743935953515
2032,annual,103.3878553111849
2033,annual,87.70124222034302
2034,annual,84.02196682505888
2035,annual,81.24210249145452
2036,annual,64.4115358665731
2037,annual,69.87121723756056
2038,annual,49.18163646678471
2039,annual,56.490949548964714
2040,annual,60.0656514489069
2041,annual,58.9870588122547
2042,annual,72.0353305669542
2043,annual,55.363815692522365
2044,annual,56.65133965581538
2045,annual,66.9652814455675
2046,annual,87.96807419899157
2047,annual,94.43248849383474
2048,annual,98.50258694378341
2049,annual,94.91408070934347
2050,annual,114.80023412676972
2051,annual,101.86467023407181
2052,annual,121.95613032561928
2053,annual,134.52181584039505
2054,annual,111.59690495270965
2055,annual,108.56260218746246
2056,annual,93.7416555154396
2057,annual,75.96739845098517
2058,annual,77.8627787623623
2059,annual,66.17680038473847
2060,annual,56.10849705528397
2061,annual,75.25020976697286
2062,annual,58.88667169727711
2063,annual,56.74425952284389
2064,annual,49.784111329206034
2065,annual,51.89554680255649
2066,annual,63.99193359515754
2067,annual,60.78438986561788
2068,annual,71.5018417549739
2069,annual,72.92368451494028
2070,annual,79.51906712491966
2071,annual,78.76554827903676
2072,annual,81.43429775183901
2073,annual,101.37699847784124
2074,annual,108.68902590025506
2075,annual,100.94502474577776
2076,annual,111.98049133049896
2077,annual,111.6640855433721
2078,annual,90.98898831583416
2079,annual,96.14849641053645
2080,annual,100.51440140065978
2081,annual,93.1173314390176
2082,annual,73.02689091957795
2083,annual,75.75930330169828
2084,annual,75.43554805365983
2085,annual,67.2596704871068
2086,annual,55.513241841131396
2087,annual,49.534704955509646
2088,annual,46.79262237277591
2089,annual,56.592161722057156
2090,annual,57.40744791906189
2091,annual,65.64940686067312
2092,annual,67.88236875242116
2093,annual,80.61291849715586
2094,annual,82.58411851111354
2095,annual,95.86945932958106
2096,annual,103.79396041038505
2097,annual,96.60436864124986
2098,annual,93.34298798601914
2099,annual,123.15309588424043
2100,annual,113.88064809315004
2101,annual,97.08926587215502
2102,annual,102.09758438323541
2103,annual,109.215576022007
2104,annual,94.5899635983888
2105,annual,85.49545824597456
2106,annual,93.03443312995569
2107,annual,65.68450972330584
2108,annual,60.44215138541329
2109,annual,62.305266612241674
2110,annual,58.97025559034985
2111,annual,56.82034773350575
2112,annual,58.68782910906666
2113,annual,54.008778929295175
2114,annual,59.3322341504892
2115,annual,58.111047242397994
2116,annual,66.8995111784088
2117,annual,74.49362683986853
2118,annual,83.11870983906736
2119,annual,95.3428145662528
2120,annual,100.83909020807373
2121,annual,102.96486421131297
2122,annual,100.90567898651992
2123,annual,110.91706960568881
2124,annual,111.17378247334914
2125,annual,111.92115217969271
2126,annual,125.03088932317146
2127,annual,98.42094595978162
2128,annual,99.77623690551796
2129,annual,97.71019264354508
2130,annual,82.18194006531014
2131,annual,92.33611435281678
2132,annual,63.37361041866328
2133,annual,62.77743509547905
2134,annual,49.02671667983808
2135,annual,49.60795208269669
2136,annual,47.86272260324719
2137,annual,53.56168650873092
2138,annual,52.04132409008268
2139,annual,63.85228702271503
2140,annual,58.61152883533256
2141,annual,63.22578886359382
2142,annual,94.50313217830902
2143,annual,83.01326673337825
2144,annual,80.61539895224554
2145,annual,86.40902431412617
2146,annual,88.71249790600305
2147,annual,106.44380347673308
2148,annual,96.95623297692799
2149,annual,99.97014843513067
2150,annual,95.74586782674761
2151,annual,97.81507367563819
2152,annual,79.59729857700177
2153,annual,71.25478724869787
2154,annual,74.66562977752668
2155,annual,70.69081137990504
2156,annual,62.03150982485507
2157,annual,47.303738395258534
2158,annual,54.90844415462524
2159,annual,40.840366593504015
2160,annual,41.31180303402394
2161,annual,38.85248668473414
2162,annual,59.510693079351405
2163,annual,58.45960142849702
2164,annual,63.82405919774598
2165,annual,75.47368934368654
2166,annual,94.98530617822479
2167,annual,65.7984175788018
2168,annual,80.07709954529813
2169,annual,86.64659461095559
2170,annual,89.0602411154333
2171,annual,89.94344352129015
2172,annual,97.08688767987206
2173,annual,88.8312797798046
2174,annual,98.54713703479415
2175,annual,91.9895818557807
2176,annual,89.83234151042424
2177,annual,83.53405402318907
2178,annual,77.3081670197284
2179,annual,62.50872647995588
2180,annual,75.95325941338434
2181,annual,55.26767803213501
2182,annual,34.20154826913681
2183,annual,38.38510891638042
2184,annual,36.183564545183586
2185,annual,51.268490701944515
2186,annual,53.15238455144628
2187,annual,55.14697943861402
2188,annual,81.19499735661023
2189,annual,76.73488009694577
2190,annual,85.91637534897679
2191,annual,80.42357190694491
2192,annual,87.11442932675801
2193,annual,101.61523588577818
2194,annual,107.47240768815708
2195,annual,94.23487070916251
2196,annual,108.66513227460983
2197,annual,109.19793990906619
2198,annual,104.36715724477024
2199,annual,94.81366859422913
2200,annual,90.79130700203699
2201,annual,86.45728626189937
2202,annual,80.83398864628649
2203,annual,77.18134976473503
2204,annual,73.7544380970131
2205,annual,56.5396032335917
2206,annual,50.477576774950094
2207,annual,54.63105905700851
2208,annual,54.56400192941161
2209,annual,47.225864343381645
2210,annual,60.019628300320996
2211,annual,66.30072189177613
2212,annual,75.01073432339416
2213,annual,86.13923849880773
2214,annual,72.74591348884927
2215,annual,87.5529996258605
2216,annual,94.76746417107405
2217,annual,100.10585748546114
2218,annual,100.46390135477685
2219,annual,96.77052136094825
2220,annual,110.41867816635681
2221,annual,102.50817211041353
2222,annual,106.34595255763894
2223,annual,94.53809770013038
2224,annual,85.87997583137005
2225,annual,89.31620083421558
2226,annual,80.88461481257674
2227,annual,76.54692701561662
2228,annual,82.1641527294658
2229,annual,60.68235541221514
2230,annual,57.57713462110466
2231,annual,42.07897717851412
2232,annual,38.9517328545363
2233,annual,62.931853164341916
2234,annual,45.87839202582771
2235,annual,49.682236371481736
2236,annual,63.93420100909488
2237,annual,70.76088171873258
2238,annual,72.02694032728097
2239,annual,84.57177798219813
2240,annual,104.08199812002813
2241,annual,94.01224694376934
2242,annual,94.07837461743108
2243,annual,115.76551613469769
2244,annual,113.18536767433159
2245,annual,103.26061820231006
2246,annual,92.57041836334511
2247,annual,94.50320896291522
2248,annual,93.80935688403314
2249,annual,96.33694045097347
2250,annual,70.95433657987004
2251,annual,70.80626197365989
2252,annual,69.6481496579865
2253,annual,38.98365022225552
2254,annual,61.536519608805335
2255,annual,40.80961301250375
2256,annual,51.472929239594684
2257,annual,51.81265570015311
2258,annual,61.512894310116806
2259,annual,62.0111569034911
2260,annual,44.79864135809936
2261,annual,64.77415996161564
2262,annual,79.92260632676543
2263,annual,85.02169755605652
2264,annual,97.63785112999336
2265,annual,106.34510117289327
2266,annual,109.66534129690979
2267,annual,106.08054054017552
2268,annual,94.04626920297535
2269,annual,104.15089008977272
2270,annual,108.128672590584
2271,annual,91.3065907071318
2272,annual,98.86716313291181
2273,annual,93.84868302315326
2274,annual,79.83190110230593
2275,annual,46.542155008364404
2276,annual,53.592258390244794
2277,annual,72.69327512479144
2278,annual,48.46390083417903
2279,annual,33.96604471823519
2280,annual,58.26926787024927
2281,annual,49.516358707444425
2282,annual,61.24605056189574
2283,annual,59.38975472992559
2284,annual,67.05576185346445
2285,annual,73.5267913924076
2286,annual,83.96719525913508
2287,annual,104.3713037052915
2288,annual,101.1553394514406
2289,annual,86.95777765659923
2290,annual,107.94134299953147
2291,annual,116.49690969726488
2292,annual,118.00889521605626
2293,annual,103.95222368796634
2294,annual,113.68760643880528
2295,annual,107.02243139577315
2296,annual,113.96742825952492
2297,annual,80.15184622685462
2298,annual,74.32808415256369
2299,annual,68.17376502301184
2300,annual,59.46551156345691
2301,annual,50.05391933006186
2302,annual,30.305122604843998
2303,annual,45.931918185309975
2304,annual,46.11714558266473
2305,annual,40.136509031213365
2306,annual,62.26264467111853
2307,annual,51.177404514755615
2308,annual,66.99051354653858
2309,annual,65.26553018913718
2310,annual,76.77353958421156
2311,annual,79.38432775430206
2312,annual,94.612558160294
2313,annual,89.70167899816148
2314,annual,97.51393267195563
2315,annual,99.1729418840707
2316,annual,94.85599744004695
2317,annual,99.48213696626776
2318,annual,111.4200569768268
2319,annual,87.09098866033875
2320,annual,87.0180002478915
2321,annual,87.21262692978911
2322,annual,79.28430735261975
2323,annual,63.26789822905236
2324,annual,37.59517148140662
2325,annual,55.204020562216456
2326,annual,29.023801133901237
2327,annual,55.8417816427905
2328,annual,44.13233784805648
2329,annual,51.69394172768146
2330,annual,39.17697187088214
2331,annual,38.26460400007317
2332,annual,58.36258195163973
2333,annual,62.5196051410932
2334,annual,65.84422026925307
2335,annual,77.44195134214057
2336,annual,105.41603401476848
2337,annual,95.54463434949965
2338,annual,101.5552216275968
2339,annual,102.60803932074208
2340,annual,108.61224402932794
2341,annual,94.33597080510928
2342,annual,76.72114231928789
2343,annual,87.3597409064991
2344,annual,89.77043255848241
2345,annual,69.00625793535787
2346,annual,68.36561927459576
2347,annual,57.254274716723835
2348,annual,68.29278089325544
2349,annual,56.68031990972613
2350,annual,51.60618594148223
2351,annual,48.66936007367332
2352,annual,46.803640989695474
2353,annual,49.704310481660464
2354,annual,41.639396252320786
2355,annual,38.396895744511525
2356,annual,63.30228405287268
2357,annual,71.92898570721403
2358,annual,86.7757515575155
2359,annual,97.43689289184705
2360,annual,104.66162289010407
2361,annual,90.33064969935789
2362,annual,100.2642768440475
2363,annual,109.92208416583557
2364,annual,127.35687243204991
2365,annual,117.92020342849587
2366,annual,112.03757441963269
2367,annual,95.21253480131459
2368,annual,85.0360379608715
2369,annual,91.17746943025404
2370,annual,68.29634489623761
2371,annual,67.42957284919444
2372,annual,61.18341141809712
2373,annual,68.63172828749853
2374,annual,48.283294472901915
2375,annual,28.609863112859514
2376,annual,50.71018951794485
2377,annual,42.10468272314164
2378,annual,51.03491841861392
2379,annual,54.767791294311685
2380,annual,59.48500037010296
2381,annual,75.23278563784712
2382,annual,64.41171330982344
2383,annual,80.30308989008584
2384,annual,97.14693564158415
2385,annual,92.97515756948658
2386,annual,89.78494077601849
2387,annual,111.00084987137105
2388,annual,115.65938938017742
2389,annual,105.2924454641731
2390,annual,86.968629662422
2391,annual,103.53559374583206
2392,annual,78.3955292852876
2393,annual,86.90959790450606
2394,annual,69.57492173870783
2395,annual,59.631346697433756
2396,annual,58.13935220000759
2397,annual,53.995048449630616
2398,annual,45.540204220020364
2399,annual,52.40648377369426
2400,annual,42.68006001371302
2401,annual,55.112367226086214
2402,annual,52.51723825299836
2403,annual,49.4549539530168
2404,annual,54.3210959707254
2405,annual,55.30407329592855
2406,annual,78.57448046431827
2407,annual,81.17648601644845
2408,annual,72.27105081687557
2409,annual,93.17609949482491
2410,annual,95.02110492087724
2411,annual,117.83181056742102
2412,annual,92.62638614623721
2413,annual,93.69558343218331
2414,annual,111.10913429976245
2415,annual,108.31592373669181
2416,annual,85.28875153157855
2417,annual,78.95649981198802
2418,annual,81.17849821381019
2419,annual,49.86724531274558
2420,annual,46.35906556533925
2421,annual,52.789544398981576
2422,annual,62.666977456883544
2423,annual,43.78499954737772
2424,annual,46.63120369632826
2425,annual,55.91624875428707
2426,annual,66.69802511513903
2427,annual,49.99571814166409
2428,annual,60.68901557257961
2429,annual,82.63557978011414
2430,annual,63.64611516091559
2431,annual,91.80892927995322
2432,annual,82.67718510355695
2433,annual,97.8566917348687
2434,annual,99.86351909677799
2435,annual,97.13739134550923
2436,annual,97.95889394118082
2437,annual,107.01279906514911
2438,annual,109.76878610128163
2439,annual,95.99902317253542
2440,annual,91.38461463231275
2441,annual,88.15767324585102
2442,annual,68.05075917834334
2443,annual,73.97667807667477
2444,annual,67.37845413892501
2445,annual,75.43951631685388
2446,annual,46.83411372443721
2447,annual,43.18128016042995
2448,annual,51.55176818114796
2449,annual,52.975099771183054
2450,annual,45.138581868011144
2451,annual,50.96153635752118
2452,annual,64.72908791430233
2453,annual,61.01479592960508
2454,annual,72.11576930443788
2455,annual,83.8813547005811
2456,annual,98.36755068713606
2457,annual,91.7764557147181
2458,annual,86.64172762584577
2459,annual,89.04503625708436
2460,annual,95.32473667490893
2461,annual,93.87247425163055
2462,annual,100.14391725313189
2463,annual,87.10220341537358
2464,annual,84.77800152998836
2465,annual,76.97192548177722
2466,annual,71.87597832177404
2467,annual,78.21550450766735
2468,annual,65.69562192400215
2469,annual,54.31587309516962
2470,annual,45.73106885037814
2471,annual,42.95640516690178
2472,annual,43.10193426917631
2473,annual,46.073317786574194
2474,annual,36.836336558576065
2475,annual,48.67992546243779
2476,annual,37.7270059602565
2477,annual,62.18555856515743
2478,annual,73.57715644523022
2479,annual,72.22752771228177
2480,annual,95.51217847868156
2481,annual,79.5219380221091
2482,annual,92.60217173416666
2483,annual,93.27336184603791
2484,annual,93.67758117001345
2485,annual,92.64538247532758
2486,annual,91.71948865181633
2487,annual,93.3555155493071
2488,annual,92.00185239975868
2489,annual,74.45007477129552
2490,annual,74.00249108693379
2491,annual,54.87771272165839
2492,annual,60.107606131370595
2493,annual,42.292147226908014
2494,annual,52.82255609608593
2495,annual,59.085092218901785
2496,annual,39.124556212306906
2497,annual,23.480882079813924
2498,annual,39.33395794793961
2499,annual,57.86434529835567
2500,annual,58.02584161228
